Time(s),Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
44673,4.964,0.91,93.0,460.0
44674,4.964,0.97,95.0,460.0
44675,4.96,0.94,101.0,500.0
44676,4.964,0.95,96.0,500.0
44677,4.96,0.94,95.0,460.0
44678,4.964,0.94,93.0,460.0
44679,4.964,0.95,94.0,460.0
44680,4.96,0.96,97.0,500.0
44681,4.96,0.94,95.0,460.0
44682,4.96,0.96,97.0,500.0
44683,4.956,0.97,97.0,500.0
44684,4.96,0.93,94.0,460.0
44685,4.96,0.94,97.0,500.0
44686,4.964,0.97,94.0,460.0
44687,4.964,0.93,93.0,460.0
44688,4.96,0.99,97.0,500.0
44689,4.964,0.93,92.0,460.0
44690,4.96,0.94,92.0,460.0
44691,4.964,0.96,96.0,500.0
44692,4.964,0.94,98.0,500.0
44693,4.96,0.96,92.0,460.0
44694,4.964,0.94,94.0,460.0
44695,4.964,0.93,95.0,460.0
44696,4.96,0.97,92.0,460.0
44697,4.96,0.96,96.0,500.0
44698,4.964,0.95,94.0,460.0
44699,4.96,0.93,98.0,500.0
44700,4.96,0.95,97.0,500.0
44701,4.96,0.94,95.0,460.0
44702,4.964,0.94,94.0,460.0
44703,4.964,0.97,96.0,500.0
44704,4.964,0.97,95.0,460.0
44705,4.96,0.94,94.0,460.0
44706,4.96,0.95,96.0,500.0
44707,4.964,0.94,99.0,500.0
44708,4.964,0.92,91.0,460.0
44709,4.964,0.97,94.0,460.0
44710,4.964,0.94,93.0,460.0
44711,4.964,0.93,92.0,460.0
44712,4.96,0.98,93.0,460.0
44713,4.96,0.93,94.0,460.0
44714,4.96,0.98,97.0,500.0
44715,4.964,0.93,96.0,500.0
44716,4.964,0.91,92.0,460.0
44717,4.96,0.95,100.0,500.0
44718,4.96,0.92,94.0,460.0
44719,4.964,0.94,91.0,460.0
44720,4.96,0.98,98.0,500.0
44721,4.96,0.95,94.0,460.0
44722,4.96,0.95,95.0,460.0
44723,4.964,0.93,98.0,500.0
44724,4.96,0.95,92.0,460.0
44725,4.96,0.97,94.0,460.0
44726,4.964,0.94,95.0,460.0
44727,4.964,0.94,98.0,500.0
44728,4.964,0.98,94.0,460.0
44729,4.964,0.93,94.0,460.0
44730,4.96,0.94,95.0,460.0
44731,4.964,0.91,94.0,460.0
44732,4.96,0.93,96.0,500.0
44733,4.964,0.94,99.0,500.0
44734,4.964,0.94,94.0,460.0
44735,4.96,0.94,93.0,460.0
44737,4.96,0.95,99.0,500.0
44738,4.96,0.96,98.0,500.0
44739,4.96,0.95,97.0,500.0
44740,4.964,0.93,99.0,500.0
44741,4.96,0.92,93.0,460.0
44742,4.964,0.94,95.0,460.0
44743,4.96,0.92,95.0,460.0
44744,4.956,0.98,97.0,500.0
44745,4.96,0.98,95.0,460.0
44746,4.964,0.95,96.0,500.0
44747,4.96,0.94,94.0,460.0
44748,4.964,0.96,92.0,460.0
44749,4.96,0.95,94.0,460.0
44750,4.96,1.0,93.0,460.0
44751,4.964,0.95,96.0,500.0
44752,4.964,0.92,94.0,460.0
44753,4.96,0.94,99.0,500.0
44754,4.96,0.94,91.0,460.0
44755,4.964,0.92,95.0,460.0
44756,4.96,0.92,94.0,460.0
44757,4.964,0.93,93.0,460.0
44758,4.964,0.96,96.0,500.0
44759,4.964,0.95,96.0,500.0
44760,4.96,0.93,97.0,500.0
44761,4.96,0.94,98.0,500.0
44762,4.964,0.93,94.0,460.0
44763,4.96,0.94,95.0,460.0
44764,4.964,0.93,94.0,460.0
44765,4.964,0.91,94.0,460.0
44766,4.96,0.96,94.0,460.0
44767,4.96,0.95,99.0,500.0
44768,4.96,0.94,95.0,460.0
44769,4.964,0.93,97.0,500.0
44770,4.96,0.94,94.0,460.0
44771,4.96,0.98,95.0,460.0
44772,4.96,0.92,92.0,460.0
44773,4.96,0.96,94.0,460.0
44774,4.96,0.97,94.0,460.0
44775,4.964,0.94,96.0,500.0
44776,4.964,0.97,94.0,460.0
44777,4.96,0.94,98.0,500.0
44778,4.96,0.96,94.0,460.0
44779,4.96,0.97,96.0,500.0
44780,4.96,0.95,94.0,460.0
44781,4.96,0.94,92.0,460.0
44782,4.96,0.98,96.0,500.0
44783,4.964,0.96,93.0,460.0
44784,4.964,0.94,97.0,500.0
44785,4.96,0.95,97.0,500.0
44786,4.96,0.98,91.0,460.0
44787,4.96,0.94,98.0,500.0
44788,4.96,0.92,94.0,460.0
44789,4.96,0.93,97.0,500.0
44790,4.96,0.97,93.0,460.0
44791,4.96,0.95,96.0,500.0
44792,4.964,0.94,97.0,500.0
44793,4.96,0.9,99.0,500.0
44794,4.96,0.96,93.0,460.0
44795,4.96,0.94,97.0,500.0
44796,4.96,0.95,93.0,460.0
44797,4.964,0.91,95.0,460.0
44798,4.96,0.98,99.0,500.0
44799,4.964,0.95,94.0,460.0
44800,4.964,0.94,92.0,460.0
44801,4.96,0.95,97.0,500.0
44802,4.96,0.91,92.0,460.0
44803,4.96,0.94,93.0,460.0
44804,4.964,0.94,93.0,460.0
44805,4.964,0.95,92.0,460.0
44806,4.956,0.97,98.0,500.0
44807,4.964,0.94,98.0,500.0
44808,4.96,0.99,95.0,460.0
44809,4.964,0.97,100.0,500.0
44810,4.96,0.97,95.0,460.0
44811,4.96,0.96,92.0,460.0
44812,4.96,0.94,95.0,460.0
44813,4.964,0.93,94.0,460.0
44814,4.96,0.98,97.0,500.0
44815,4.964,0.95,95.0,460.0
44816,4.96,0.97,94.0,460.0
44817,4.956,0.95,97.0,500.0
44818,4.96,0.93,93.0,460.0
44819,4.964,0.94,96.0,500.0
44820,4.96,0.93,93.0,460.0
44821,4.96,0.94,97.0,500.0
44822,4.956,0.96,96.0,500.0
44823,4.96,0.94,94.0,460.0
44824,4.96,0.98,96.0,500.0
44825,4.96,0.91,93.0,460.0
44826,4.96,0.97,93.0,460.0
44827,4.964,0.99,95.0,460.0
44828,4.96,0.94,94.0,460.0
44829,4.96,0.93,96.0,500.0
44830,4.96,0.97,96.0,500.0
44831,4.96,0.91,95.0,460.0
44832,4.96,0.93,98.0,500.0
44833,4.964,0.91,94.0,460.0
44834,4.964,0.92,93.0,460.0
44835,4.964,0.98,95.0,460.0
44836,4.964,0.92,97.0,500.0
44837,4.96,0.95,92.0,460.0
44838,4.96,1.01,97.0,500.0
44839,4.956,0.94,94.0,460.0
44840,4.96,0.93,92.0,460.0
44841,4.96,0.95,99.0,500.0
44842,4.964,0.92,90.0,460.0
44843,4.964,1.02,92.0,460.0
44844,4.96,0.98,97.0,500.0
44845,4.96,0.97,95.0,460.0
44846,4.96,0.95,94.0,460.0
44847,4.96,0.96,95.0,460.0
44848,4.964,0.97,95.0,460.0
44849,4.96,0.95,93.0,460.0
44850,4.964,0.94,94.0,460.0
44851,4.964,0.93,95.0,460.0
44852,4.96,0.95,96.0,500.0
44853,4.96,0.92,97.0,500.0
44854,4.96,0.97,98.0,500.0
44855,4.96,0.94,95.0,460.0
44856,4.96,0.97,94.0,460.0
44857,4.96,0.97,93.0,460.0
44858,4.964,0.95,96.0,500.0
44859,4.96,0.97,93.0,460.0
44860,4.96,0.93,92.0,460.0
44861,4.964,0.96,95.0,460.0
44862,4.96,0.97,97.0,500.0
44863,4.96,0.92,95.0,460.0
44864,4.96,0.92,95.0,460.0
44865,4.96,0.91,94.0,460.0
44866,4.96,0.94,94.0,460.0
44867,4.96,0.94,96.0,500.0
44868,4.956,0.93,94.0,460.0
44869,4.96,0.99,97.0,500.0
44870,4.96,0.9,93.0,460.0
44871,4.964,0.94,95.0,460.0
44872,4.96,0.96,99.0,500.0
44873,4.96,0.95,96.0,500.0
44874,4.964,0.95,92.0,460.0
44875,4.96,1.0,97.0,500.0
44876,4.96,0.94,95.0,460.0
44877,4.96,0.94,96.0,500.0
44878,4.96,0.97,98.0,500.0
44879,4.96,0.95,95.0,460.0
44880,4.96,0.91,98.0,500.0
44881,4.96,0.97,94.0,460.0
44882,4.96,0.97,96.0,500.0
44883,4.96,0.96,92.0,460.0
44884,4.96,0.94,94.0,460.0
44885,4.964,0.94,93.0,460.0
44886,4.964,0.95,94.0,460.0
44887,4.96,0.93,96.0,500.0
44888,4.96,0.98,93.0,460.0
44889,4.96,0.94,97.0,500.0
44890,4.96,0.91,94.0,460.0
44891,4.96,0.97,94.0,460.0
44892,4.96,0.92,93.0,460.0
44893,4.96,0.96,94.0,460.0
44894,4.96,0.96,98.0,500.0
44895,4.96,0.96,93.0,460.0
44896,4.96,0.92,95.0,460.0
44897,4.964,0.94,96.0,500.0
44898,4.964,0.95,95.0,460.0
44899,4.964,0.97,92.0,460.0
44900,4.964,0.92,93.0,460.0
44901,4.96,0.92,93.0,460.0
44902,4.96,0.9,98.0,500.0
44903,4.956,0.95,95.0,460.0
44904,4.964,0.95,96.0,500.0
44905,4.96,0.96,92.0,460.0
44906,4.96,0.97,94.0,460.0
44907,4.96,0.98,98.0,500.0
44908,4.96,0.94,95.0,460.0
44910,4.96,0.95,99.0,500.0
44911,4.96,0.93,98.0,500.0
44912,4.96,0.95,95.0,460.0
44913,4.96,0.94,95.0,460.0
44914,4.964,0.95,93.0,460.0
44915,4.96,0.98,93.0,460.0
44916,4.96,0.97,96.0,500.0
44917,4.96,0.94,94.0,460.0
44918,4.96,0.94,95.0,460.0
44919,4.96,0.94,94.0,460.0
44920,4.96,0.95,95.0,460.0
44921,4.96,0.98,100.0,500.0
44922,4.964,0.92,92.0,460.0
44923,4.96,0.94,94.0,460.0
44924,4.96,0.96,100.0,500.0
44925,4.96,0.94,93.0,460.0
44926,4.96,0.98,93.0,460.0
44927,4.964,0.94,100.0,500.0
44928,4.96,0.94,94.0,460.0
44929,4.96,0.97,94.0,460.0
44930,4.964,0.94,96.0,500.0
44931,4.96,0.93,93.0,460.0
44932,4.956,0.96,95.0,460.0
44933,4.96,0.93,92.0,460.0
44934,4.96,0.93,92.0,460.0
44935,4.96,0.92,98.0,500.0
44936,4.96,0.93,96.0,500.0
44937,4.96,0.94,95.0,460.0
44938,4.96,0.96,94.0,460.0
44939,4.96,0.94,94.0,460.0
44940,4.96,0.97,98.0,500.0
44941,4.96,0.96,98.0,500.0
44942,4.96,0.94,92.0,460.0
44943,4.956,0.96,99.0,500.0
44944,4.96,0.93,96.0,500.0
44945,4.96,0.96,96.0,500.0
44946,4.96,0.92,94.0,460.0
44947,4.96,0.95,97.0,500.0
44948,4.956,0.98,95.0,460.0
44949,4.964,0.94,94.0,460.0
44950,4.956,0.94,100.0,500.0
44951,4.96,0.93,93.0,460.0
44952,4.96,0.95,93.0,460.0
44953,4.96,0.97,94.0,460.0
44954,4.96,0.92,95.0,460.0
44955,4.96,0.92,93.0,460.0
44956,4.96,0.96,97.0,500.0
44957,4.964,0.94,91.0,460.0
44958,4.96,0.96,96.0,500.0
44959,4.96,0.95,95.0,460.0
44960,4.96,0.92,93.0,460.0
44961,4.96,0.99,93.0,460.0
44962,4.96,0.95,93.0,460.0
44963,4.964,0.94,93.0,460.0
44964,4.956,0.96,95.0,460.0
44965,4.956,0.9,97.0,500.0
44966,4.96,0.93,95.0,460.0
44967,4.96,0.93,92.0,460.0
44968,4.96,0.94,95.0,460.0
44969,4.96,0.95,95.0,460.0
44970,4.96,0.92,93.0,460.0
44971,4.96,0.97,95.0,460.0
44972,4.956,0.95,96.0,500.0
44973,4.96,0.92,93.0,460.0
44974,4.96,0.99,97.0,500.0
44975,4.96,0.92,94.0,460.0
44976,4.956,0.92,96.0,500.0
44977,4.96,0.99,94.0,460.0
44978,4.96,0.93,92.0,460.0
44979,4.96,0.95,95.0,460.0
44980,4.96,0.94,98.0,500.0
44981,4.96,0.99,92.0,460.0
44982,4.96,0.99,94.0,460.0
44983,4.956,0.95,96.0,500.0
44984,4.96,0.94,96.0,500.0
44985,4.96,0.95,94.0,460.0
44986,4.96,0.92,95.0,460.0
44987,4.96,0.97,95.0,460.0
44988,4.956,0.95,100.0,500.0
44989,4.96,0.93,95.0,460.0
44990,4.96,0.92,91.0,460.0
44991,4.964,0.94,97.0,500.0
44992,4.96,0.91,94.0,460.0
44993,4.96,0.99,91.0,460.0
44994,4.96,0.94,91.0,460.0
44995,4.96,0.94,95.0,460.0
44996,4.96,0.95,97.0,500.0
44997,4.96,0.93,95.0,460.0
44998,4.96,0.92,93.0,460.0
44999,4.96,0.95,93.0,460.0
45000,4.96,0.91,95.0,460.0
45001,4.96,0.94,91.0,460.0
45002,4.96,0.95,94.0,460.0
45003,4.96,0.97,96.0,500.0
45004,4.96,0.93,99.0,500.0
45005,4.96,0.94,94.0,460.0
45006,4.96,0.97,98.0,500.0
45007,4.96,0.94,95.0,460.0
45008,4.96,0.95,92.0,460.0
45009,4.96,0.95,95.0,460.0
45010,4.96,0.94,94.0,460.0
45011,4.96,0.94,93.0,460.0
45012,4.96,0.94,97.0,500.0
45013,4.96,0.94,95.0,460.0
45014,4.96,0.99,95.0,460.0
45015,4.96,0.94,93.0,460.0
45016,4.96,0.93,94.0,460.0
45017,4.96,0.99,94.0,460.0
45018,4.96,0.94,93.0,460.0
45019,4.96,0.96,94.0,460.0
45020,4.96,0.95,100.0,500.0
45021,4.96,0.94,97.0,500.0
45022,4.96,0.93,95.0,460.0
45023,4.96,0.96,94.0,460.0
45024,4.956,0.92,93.0,460.0
45025,4.956,1.01,95.0,460.0
45026,4.96,0.94,94.0,460.0
45027,4.96,0.95,93.0,460.0
45028,4.96,0.91,100.0,500.0
45029,4.96,0.9,92.0,460.0
45030,4.96,0.92,93.0,460.0
45031,4.96,0.91,95.0,460.0
45032,4.96,0.98,92.0,460.0
45033,4.96,0.98,95.0,460.0
45034,4.956,0.95,95.0,460.0
45035,4.96,0.96,97.0,500.0
45036,4.96,0.95,93.0,460.0
45037,4.964,0.92,98.0,500.0
45038,4.96,0.93,98.0,500.0
45039,4.96,0.95,94.0,460.0
45040,4.96,0.95,93.0,460.0
45041,4.96,0.94,97.0,500.0
45042,4.96,0.95,92.0,460.0
45043,4.96,0.93,94.0,460.0
45044,4.96,0.92,96.0,500.0
45045,4.96,0.95,94.0,460.0
45046,4.956,0.98,97.0,500.0
45047,4.96,0.93,96.0,500.0
45048,4.956,0.95,93.0,460.0
45049,4.956,0.96,97.0,500.0
45050,4.96,0.95,92.0,460.0
45051,4.96,0.95,94.0,460.0
45052,4.96,0.92,96.0,500.0
45053,4.96,0.92,96.0,500.0
45054,4.96,0.92,94.0,460.0
45055,4.96,0.93,93.0,460.0
45056,4.964,0.95,91.0,460.0
45057,4.96,0.96,96.0,500.0
45058,4.96,0.91,98.0,500.0
45059,4.96,0.95,95.0,460.0
45060,4.96,0.92,94.0,460.0
45061,4.96,0.95,93.0,460.0
45062,4.956,0.93,94.0,460.0
45063,4.96,0.94,94.0,460.0
45064,4.96,0.99,93.0,460.0
45065,4.956,0.96,95.0,460.0
45066,4.96,0.96,95.0,460.0
45067,4.96,0.92,100.0,500.0
45068,4.96,0.96,92.0,460.0
45069,4.96,0.97,94.0,460.0
45070,4.956,0.98,96.0,500.0
45071,4.96,0.94,93.0,460.0
45072,4.96,0.98,93.0,460.0
45073,4.96,0.97,96.0,500.0
45074,4.96,0.94,94.0,460.0
45075,4.956,0.94,97.0,500.0
45076,4.96,0.92,92.0,460.0
45077,4.96,0.95,94.0,460.0
45078,4.96,0.99,94.0,460.0
45079,4.96,0.94,93.0,460.0
45080,4.956,0.98,93.0,460.0
45082,4.96,0.97,97.0,500.0
45083,4.96,0.92,92.0,460.0
45084,4.96,0.92,94.0,460.0
45085,4.96,0.94,96.0,500.0
45086,4.96,0.93,94.0,460.0
45087,4.956,0.97,95.0,460.0
45088,4.956,0.93,100.0,500.0
45089,4.96,0.98,92.0,460.0
45090,4.956,0.92,96.0,500.0
45091,4.956,0.94,95.0,460.0
45092,4.96,0.93,93.0,460.0
45093,4.96,0.94,94.0,460.0
45094,4.956,0.93,92.0,460.0
45095,4.96,0.99,95.0,460.0
45096,4.96,0.91,90.0,460.0
45097,4.956,0.95,94.0,460.0
45098,4.96,0.97,98.0,500.0
45099,4.96,0.94,94.0,460.0
45100,4.96,0.97,96.0,500.0
45101,4.96,0.93,95.0,460.0
45102,4.956,0.93,97.0,500.0
45103,4.956,0.98,95.0,460.0
45104,4.96,0.95,97.0,500.0
45105,4.956,0.95,93.0,460.0
45106,4.96,0.94,97.0,500.0
45107,4.96,0.92,93.0,460.0
45108,4.956,0.94,95.0,460.0
45109,4.96,0.95,97.0,500.0
45110,4.96,0.94,92.0,460.0
45111,4.956,0.94,97.0,500.0
45112,4.956,0.94,94.0,460.0
45113,4.956,0.97,95.0,460.0
45114,4.96,0.97,91.0,460.0
45115,4.956,0.93,98.0,500.0
45116,4.96,0.93,97.0,500.0
45117,4.96,0.98,94.0,460.0
45118,4.956,0.94,93.0,460.0
45119,4.96,0.96,100.0,500.0
45120,4.96,0.95,97.0,500.0
45121,4.956,0.96,95.0,460.0
45122,4.956,0.95,96.0,500.0
45123,4.96,0.94,95.0,460.0
45124,4.96,0.92,94.0,460.0
45125,4.964,0.95,94.0,460.0
45126,4.96,0.94,94.0,460.0
45127,4.956,0.98,95.0,460.0
45128,4.96,0.92,93.0,460.0
45129,4.956,0.93,97.0,500.0
45130,4.96,0.93,91.0,460.0
45131,4.96,0.91,95.0,460.0
45132,4.956,0.94,92.0,460.0
45133,4.96,0.92,93.0,460.0
45134,4.96,0.91,95.0,460.0
45135,4.96,0.94,95.0,460.0
45136,4.96,0.94,94.0,460.0
45137,4.956,0.98,94.0,460.0
45138,4.956,0.94,95.0,460.0
45139,4.956,0.93,96.0,500.0
45140,4.956,0.95,95.0,460.0
45141,4.96,0.95,97.0,500.0
45142,4.96,0.91,93.0,460.0
45143,4.956,0.94,98.0,500.0
45144,4.96,0.94,97.0,500.0
45145,4.956,0.94,94.0,460.0
45146,4.96,0.94,99.0,500.0
45147,4.964,0.95,93.0,460.0
45148,4.96,0.95,93.0,460.0
45149,4.96,0.96,95.0,460.0
45150,4.956,0.94,95.0,460.0
45151,4.956,0.97,93.0,460.0
45152,4.96,0.92,92.0,460.0
45153,4.956,0.95,94.0,460.0
45154,4.96,0.92,96.0,500.0
45155,4.96,0.94,93.0,460.0
45156,4.96,0.91,98.0,500.0
45157,4.956,0.96,95.0,460.0
45158,4.96,0.99,91.0,460.0
45159,4.956,0.93,97.0,500.0
45160,4.96,0.93,98.0,500.0
45161,4.956,0.94,93.0,460.0
45162,4.956,0.94,94.0,460.0
45163,4.96,0.93,97.0,500.0
45164,4.956,0.97,97.0,500.0
45165,4.956,0.95,92.0,460.0
45166,4.96,0.91,95.0,460.0
45167,4.96,0.95,96.0,500.0
45168,4.96,0.92,95.0,460.0
45169,4.956,0.98,97.0,500.0
45170,4.956,0.94,94.0,460.0
45171,4.96,0.96,94.0,460.0
45172,4.96,0.97,92.0,460.0
45173,4.96,0.89,97.0,500.0
45174,4.96,0.98,93.0,460.0
45175,4.96,0.93,99.0,500.0
45176,4.956,0.94,97.0,500.0
45177,4.96,0.98,97.0,500.0
45178,4.96,0.94,96.0,500.0
45179,4.956,0.94,94.0,460.0
45180,4.956,0.99,96.0,500.0
45181,4.96,0.94,95.0,460.0
45182,4.956,0.96,99.0,500.0
45183,4.956,0.93,97.0,500.0
45184,4.96,0.94,92.0,460.0
45185,4.956,0.95,94.0,460.0
45186,4.956,0.95,96.0,500.0
45187,4.956,0.94,91.0,460.0
45188,4.956,0.97,97.0,500.0
45189,4.96,0.92,94.0,460.0
45190,4.956,0.97,95.0,460.0
45191,4.956,0.96,97.0,500.0
45192,4.96,0.94,93.0,460.0
45193,4.96,0.94,97.0,500.0
45194,4.96,0.91,91.0,460.0
45195,4.96,0.96,90.0,460.0
45196,4.956,0.97,97.0,500.0
45197,4.96,0.94,93.0,460.0
45198,4.96,0.95,94.0,460.0
45199,4.956,0.93,95.0,460.0
45200,4.96,0.91,93.0,460.0
45201,4.956,0.96,97.0,500.0
45202,4.956,0.93,96.0,500.0
45203,4.96,0.94,93.0,460.0
45204,4.96,0.98,96.0,500.0
45205,4.956,0.96,95.0,460.0
45206,4.956,0.95,96.0,500.0
45207,4.956,0.91,99.0,500.0
45208,4.956,0.93,100.0,500.0
45209,4.96,0.94,97.0,500.0
45210,4.956,0.95,94.0,460.0
45211,4.96,0.94,97.0,500.0
45212,4.956,0.98,92.0,460.0
45213,4.96,0.97,92.0,460.0
45214,4.956,0.93,95.0,460.0
45215,4.96,0.93,97.0,500.0
45216,4.96,0.94,93.0,460.0
45217,4.96,0.97,94.0,460.0
45218,4.96,0.93,94.0,460.0
45219,4.956,0.92,94.0,460.0
45220,4.956,0.97,95.0,460.0
45221,4.96,0.92,93.0,460.0
45222,4.956,0.95,97.0,500.0
45223,4.956,0.94,98.0,500.0
45224,4.96,0.97,96.0,500.0
45225,4.96,0.98,93.0,460.0
45226,4.96,0.94,94.0,460.0
45227,4.96,0.96,94.0,460.0
45228,4.964,0.94,93.0,460.0
45229,4.96,0.92,91.0,460.0
45230,4.956,0.96,96.0,500.0
45231,4.956,0.95,97.0,500.0
45232,4.956,0.92,94.0,460.0
45233,4.96,0.95,91.0,460.0
45234,4.956,0.97,97.0,500.0
45235,4.96,0.97,94.0,460.0
45236,4.96,0.99,97.0,500.0
45237,4.956,0.97,93.0,460.0
45238,4.956,0.94,96.0,500.0
45239,4.956,0.95,97.0,500.0
45240,4.956,0.92,94.0,460.0
45241,4.96,0.97,93.0,460.0
45242,4.956,0.95,95.0,460.0
45243,4.956,0.97,95.0,460.0
45244,4.956,0.96,94.0,460.0
45245,4.96,0.93,94.0,460.0
45246,4.96,0.94,96.0,500.0
45247,4.956,0.92,95.0,460.0
45248,4.956,0.92,91.0,460.0
45249,4.956,0.99,97.0,500.0
45250,4.956,0.93,92.0,460.0
45251,4.96,0.94,92.0,460.0
45252,4.956,0.93,98.0,500.0
45254,4.96,0.95,92.0,460.0
45255,4.956,0.95,98.0,500.0
45256,4.956,0.92,95.0,460.0
45257,4.956,0.94,94.0,460.0
45258,4.956,1.0,91.0,460.0
45259,4.96,0.94,93.0,460.0
45260,4.956,0.93,92.0,460.0
45261,4.956,0.92,96.0,500.0
45262,4.96,0.93,93.0,460.0
45263,4.956,0.96,99.0,500.0
45264,4.96,0.93,98.0,500.0
45265,4.956,0.97,94.0,460.0
45266,4.96,0.99,94.0,460.0
45267,4.96,0.95,92.0,460.0
45268,4.96,0.92,94.0,460.0
45269,4.956,0.97,98.0,500.0
45270,4.956,0.93,93.0,460.0
45271,4.96,0.95,94.0,460.0
45272,4.956,0.94,94.0,460.0
45273,4.96,0.93,100.0,500.0
45274,4.956,0.99,93.0,460.0
45275,4.96,0.94,97.0,500.0
45276,4.956,0.96,101.0,500.0
45277,4.956,0.97,97.0,500.0
45278,4.96,0.94,94.0,460.0
45279,4.956,0.95,98.0,500.0
45280,4.956,0.95,94.0,460.0
45281,4.956,0.95,97.0,500.0
45282,4.956,0.94,97.0,500.0
45283,4.956,0.97,93.0,460.0
45284,4.956,0.97,96.0,500.0
45285,4.96,0.96,96.0,500.0
45286,4.956,0.92,92.0,460.0
45287,4.956,0.97,94.0,460.0
45288,4.956,0.94,94.0,460.0
45289,4.956,0.93,95.0,460.0
45290,4.952,1.01,97.0,500.0
45291,4.956,0.92,95.0,460.0
45292,4.956,0.93,95.0,460.0
45293,4.96,0.95,95.0,460.0
45294,4.956,0.94,91.0,460.0
45295,4.956,0.97,97.0,500.0
45296,4.96,0.94,98.0,500.0
45297,4.96,0.92,93.0,460.0
45298,4.956,0.97,98.0,500.0
45299,4.956,0.94,94.0,460.0
45300,4.96,0.94,91.0,460.0
45301,4.96,0.94,97.0,500.0
45302,4.956,0.96,93.0,460.0
45303,4.96,0.95,94.0,460.0
45304,4.956,0.93,94.0,460.0
45305,4.96,0.96,95.0,460.0
45306,4.952,0.95,94.0,460.0
45307,4.96,0.94,97.0,500.0
45308,4.956,0.99,100.0,500.0
45309,4.956,0.95,97.0,500.0
45310,4.956,0.94,95.0,460.0
45311,4.956,0.92,95.0,460.0
45312,4.96,0.93,94.0,460.0
45313,4.956,0.98,99.0,500.0
45314,4.96,0.97,98.0,500.0
45315,4.956,0.93,94.0,460.0
45316,4.956,0.97,96.0,500.0
45317,4.956,0.94,97.0,500.0
45318,4.956,0.97,93.0,460.0
45319,4.952,0.95,98.0,500.0
45320,4.96,0.95,93.0,460.0
45321,4.956,0.92,94.0,460.0
45322,4.956,0.96,95.0,460.0
45323,4.956,0.92,94.0,460.0
45324,4.956,0.97,97.0,500.0
45325,4.956,0.99,92.0,460.0
45326,4.956,0.94,92.0,460.0
45327,4.96,0.94,94.0,460.0
45328,4.96,0.97,93.0,460.0
45329,4.96,0.94,91.0,460.0
45330,4.956,0.96,100.0,500.0
45331,4.956,0.95,94.0,460.0
45332,4.956,0.94,96.0,500.0
45333,4.956,0.93,95.0,460.0
45334,4.956,0.99,97.0,500.0
45335,4.956,0.97,94.0,460.0
45336,4.956,0.97,93.0,460.0
45337,4.956,0.94,90.0,460.0
45338,4.952,1.0,97.0,500.0
45339,4.956,0.93,93.0,460.0
45340,4.956,0.94,98.0,500.0
45341,4.956,0.95,95.0,460.0
45342,4.956,0.93,93.0,460.0
45343,4.956,0.95,94.0,460.0
45344,4.96,0.95,94.0,460.0
45345,4.956,0.95,94.0,460.0
45346,4.956,0.93,94.0,460.0
45347,4.96,0.94,96.0,500.0
45348,4.956,0.93,94.0,460.0
45349,4.96,0.95,95.0,460.0
45350,4.956,0.94,93.0,460.0
45351,4.956,0.97,96.0,500.0
45352,4.956,0.97,94.0,460.0
45353,4.956,0.95,101.0,500.0
45354,4.956,0.95,99.0,500.0
45355,4.952,0.92,93.0,460.0
45356,4.956,0.94,96.0,500.0
45357,4.956,0.98,92.0,460.0
45358,4.956,0.91,93.0,460.0
45359,4.956,0.96,95.0,460.0
45360,4.956,0.95,94.0,460.0
45361,4.96,0.98,93.0,460.0
45362,4.956,0.94,97.0,500.0
45363,4.956,0.94,99.0,500.0
45364,4.96,0.95,96.0,500.0
45365,4.956,0.96,96.0,500.0
45366,4.956,0.93,91.0,460.0
45367,4.956,0.96,92.0,460.0
45368,4.956,0.94,96.0,500.0
45369,4.956,1.0,94.0,460.0
45370,4.956,0.93,95.0,460.0
45371,4.956,0.95,93.0,460.0
45372,4.956,0.97,95.0,460.0
45373,4.96,0.95,93.0,460.0
45374,4.96,0.94,99.0,500.0
45375,4.952,0.97,103.0,520.0
45376,4.956,0.95,95.0,460.0
45377,4.956,1.0,95.0,460.0
45378,4.956,0.92,97.0,500.0
45379,4.956,0.95,98.0,500.0
45380,4.956,0.96,93.0,460.0
45381,4.956,0.94,96.0,460.0
45382,4.956,0.93,93.0,460.0
45383,4.956,0.98,97.0,500.0
45384,4.956,0.96,93.0,460.0
45385,4.956,0.95,93.0,460.0
45386,4.956,0.94,97.0,500.0
45387,4.956,0.95,96.0,500.0
45388,4.96,0.96,95.0,460.0
45389,4.96,0.91,91.0,460.0
45390,4.956,0.94,93.0,460.0
45391,4.956,0.95,97.0,500.0
45392,4.956,0.95,95.0,460.0
45393,4.956,0.93,98.0,500.0
45394,4.956,0.92,94.0,460.0
45395,4.96,0.94,97.0,500.0
45396,4.956,0.95,92.0,460.0
45397,4.956,0.92,95.0,460.0
45398,4.96,0.93,96.0,500.0
45399,4.96,0.94,95.0,460.0
45400,4.956,0.93,90.0,460.0
45401,4.956,0.97,97.0,500.0
45402,4.956,0.93,93.0,460.0
45403,4.96,0.91,95.0,460.0
45404,4.956,0.94,95.0,460.0
45405,4.956,0.93,94.0,460.0
45406,4.956,0.93,93.0,460.0
45407,4.952,1.01,97.0,500.0
45408,4.956,0.94,94.0,460.0
45409,4.956,0.96,94.0,460.0
45410,4.956,0.91,97.0,500.0
