Time(s),Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
74823.06432771683,4.688,0.82,78.0,360.0
74824.0679409504,4.684,0.91,91.0,420.0
74825.07519769669,4.688,0.81,78.0,360.0
74826.07942914963,4.688,0.76,84.0,400.0
74827.08584690094,4.692,0.78,95.0,460.0
74828.09376502037,4.68,0.98,95.0,460.0
74829.09797239304,4.688,0.75,76.0,360.0
74830.10489535332,4.684,0.98,92.0,420.0
74831.10930728912,4.684,0.9,94.0,420.0
74832.11567044258,4.688,0.84,78.0,360.0
74833.11963963509,4.684,0.98,91.0,420.0
74834.12663769722,4.68,0.93,94.0,420.0
74835.13419365883,4.688,0.79,95.0,460.0
74836.13794827461,4.684,0.94,92.0,420.0
74837.14494466782,4.688,0.78,77.0,360.0
74838.14923381805,4.692,0.81,77.0,360.0
74839.15599536896,4.684,0.93,94.0,420.0
74840.16126775742,4.692,0.88,79.0,360.0
74841.167740345,4.684,0.94,93.0,420.0
74842.1747572422,4.684,0.94,95.0,460.0
74843.17852902412,4.692,0.82,80.0,360.0
74844.18633842468,4.688,0.8,79.0,360.0
74845.19028735161,4.684,0.96,96.0,460.0
74846.19726371765,4.68,0.92,90.0,420.0
74847.20101737976,4.688,0.8,80.0,360.0
74848.20886874199,4.68,0.94,93.0,420.0
74849.21569895744,4.688,0.78,78.0,360.0
74850.2199921608,4.688,0.81,78.0,360.0
74851.226282835,4.684,0.93,90.0,420.0
74852.23070240021,4.692,0.76,79.0,360.0
74853.23778271675,4.688,0.82,76.0,360.0
74854.2423965931,4.684,0.92,95.0,460.0
74855.24862098694,4.688,0.78,79.0,360.0
74856.25606513023,4.692,0.77,80.0,360.0
74857.26026749611,4.684,0.92,91.0,420.0
74858.26770806313,4.688,0.83,79.0,360.0
74859.27126169205,4.688,0.77,77.0,360.0
74860.27839708328,4.684,0.91,91.0,420.0
74861.28314518929,4.688,0.77,82.0,400.0
74862.29023694992,4.684,0.97,92.0,420.0
74863.29650878906,4.68,0.97,88.0,420.0
74864.30123376846,4.684,0.91,80.0,360.0
74865.30748462677,4.684,0.97,91.0,420.0
74866.31225776672,4.684,0.92,95.0,460.0
74867.31921076775,4.688,0.77,77.0,360.0
74868.32351064682,4.688,0.82,78.0,360.0
74869.3302872181,4.684,0.9,94.0,420.0
74870.33732819557,4.692,0.8,77.0,360.0
74871.34170937538,4.684,0.93,96.0,460.0
74872.34864068031,4.684,0.9,91.0,420.0
74873.35254979134,4.688,0.78,82.0,400.0
74874.35989451408,4.688,0.77,77.0,360.0
74875.36407971382,4.684,0.95,93.0,420.0
74876.37160253525,4.688,0.77,80.0,360.0
74877.3784608841,4.688,0.78,77.0,360.0
74878.38269877434,4.684,0.96,91.0,420.0
74879.38964176178,4.688,0.76,78.0,360.0
74880.39383482933,4.688,0.78,77.0,360.0
74881.4004368782,4.68,0.92,95.0,460.0
74882.40537452698,4.688,0.77,76.0,360.0
74883.4120194912,4.688,0.78,85.0,400.0
74884.41896414757,4.684,0.91,94.0,420.0
74885.42325234413,4.688,0.83,81.0,400.0
74886.43016386032,4.688,0.79,83.0,400.0
74887.43480014801,4.684,0.91,94.0,420.0
74888.44116973877,4.684,0.78,82.0,400.0
74889.44524383545,4.68,0.83,97.0,460.0
74890.45271611214,4.684,0.93,94.0,420.0
74891.45925307274,4.688,0.78,91.0,420.0
74892.46425890923,4.688,0.76,94.0,420.0
74893.4707903862,4.688,0.82,80.0,360.0
74894.47477245331,4.688,0.75,79.0,360.0
74895.48244285583,4.68,0.95,94.0,420.0
74896.4858455658,4.684,0.89,83.0,400.0
74897.49291491508,4.688,0.79,76.0,360.0
74898.50034999847,4.68,0.95,95.0,460.0
74899.50469064713,4.688,0.78,77.0,360.0
74900.5111773014,4.688,0.77,75.0,360.0
74901.51560330391,4.684,0.91,95.0,460.0
74902.52250266075,4.688,0.78,78.0,360.0
74903.5295226574,4.68,0.95,88.0,420.0
74904.53428077698,4.684,0.89,94.0,420.0
74905.54125404358,4.688,0.79,79.0,360.0
74906.5455622673,4.688,0.79,82.0,400.0
74907.55187535286,4.684,0.9,95.0,460.0
74908.55651402473,4.688,0.77,79.0,360.0
74909.56309080124,4.688,0.78,78.0,360.0
74910.57040810585,4.684,0.96,90.0,420.0
74911.57422161102,4.68,0.95,95.0,460.0
74912.58155441284,4.688,0.78,79.0,360.0
74913.58591938019,4.68,0.93,93.0,420.0
74914.59274530411,4.68,0.95,93.0,420.0
74915.59701275826,4.688,0.79,78.0,360.0
74916.60397148132,4.684,0.78,85.0,400.0
74917.6113679409,4.68,0.96,92.0,420.0
74918.61517834663,4.688,0.78,81.0,400.0
74919.62241387367,4.684,0.94,93.0,420.0
74920.62677598,4.68,0.93,82.0,400.0
74921.63357663155,4.688,0.91,80.0,360.0
74922.63801980019,4.68,0.93,92.0,420.0
74923.64460968971,4.68,0.91,92.0,420.0
74924.65160512924,4.684,0.77,77.0,360.0
74925.65632176399,4.684,0.93,94.0,420.0
74926.6629626751,4.688,0.96,83.0,400.0
74927.66732168198,4.688,0.77,79.0,360.0
74928.67423582077,4.68,0.96,97.0,460.0
74929.67875671387,4.684,0.91,87.0,400.0
74930.68566989899,4.688,0.78,77.0,360.0
74931.69262814522,4.68,0.94,94.0,420.0
74932.69658303261,4.692,0.79,78.0,360.0
74933.70403957367,4.684,0.82,82.0,400.0
74934.70822954178,4.684,0.9,93.0,420.0
74935.7149386406,4.684,0.78,78.0,360.0
74936.71960711479,4.684,0.77,80.0,360.0
74937.72626256943,4.68,0.94,92.0,420.0
74938.73319888115,4.688,0.79,80.0,360.0
74939.7369260788,4.688,0.83,78.0,360.0
74940.74427485466,4.68,0.89,92.0,420.0
74941.74833416939,4.688,0.78,83.0,400.0
74942.75518584251,4.688,0.77,79.0,360.0
74943.76011991501,4.68,0.91,95.0,460.0
74944.76631045341,4.688,0.78,77.0,360.0
74945.77359843254,4.684,0.78,97.0,460.0
74946.77826738358,4.68,0.93,94.0,420.0
74947.78535056114,4.688,0.78,79.0,360.0
74948.78944969177,4.688,0.79,92.0,420.0
74949.79639029503,4.68,0.92,90.0,420.0
74950.80011725426,4.688,0.78,81.0,400.0
74951.80702638626,4.68,0.92,97.0,460.0
74952.81458497047,4.684,0.93,93.0,420.0
74953.8183066845,4.688,0.89,78.0,360.0
74954.82589936256,4.68,0.94,93.0,420.0
74955.83017063141,4.68,0.93,90.0,420.0
74956.83717799187,4.684,0.78,79.0,360.0
74957.84089565277,4.684,0.78,77.0,360.0
74958.84793996811,4.68,0.94,94.0,420.0
74959.85537433624,4.692,0.77,77.0,360.0
74960.85936379433,4.68,0.92,91.0,420.0
74961.86672067642,4.68,0.9,98.0,460.0
74962.87049651146,4.688,0.76,75.0,360.0
74963.87742352486,4.688,0.77,80.0,360.0
74964.882117033,4.684,0.9,91.0,420.0
74965.88855075836,4.68,0.92,93.0,420.0
74966.89626002312,4.684,0.78,79.0,360.0
74967.90025830269,4.68,0.93,94.0,420.0
74968.90714764595,4.688,0.78,83.0,400.0
74969.91117978096,4.688,0.78,79.0,360.0
74970.91811466217,4.68,0.93,96.0,460.0
74971.92266440392,4.684,0.83,79.0,360.0
74972.92968463898,4.684,0.78,75.0,360.0
74973.93627119064,4.68,0.95,97.0,460.0
74974.94084119797,4.688,0.78,80.0,360.0
74975.94794869423,4.684,0.8,77.0,360.0
74976.9520816803,4.68,0.91,96.0,460.0
74977.95911097527,4.68,0.84,77.0,360.0
74978.96330213547,4.68,0.94,94.0,420.0
74979.97049355507,4.68,0.94,92.0,420.0
74980.97720861435,4.684,0.75,88.0,420.0
74981.98176980019,4.68,0.94,97.0,460.0
74982.98831272125,4.684,0.91,78.0,360.0
74983.99315738678,4.684,0.79,78.0,360.0
74985.00022149086,4.68,0.94,93.0,420.0
74986.00356721878,4.684,0.94,89.0,420.0
74987.01052641869,4.688,0.77,80.0,360.0
74988.0175640583,4.68,0.97,91.0,420.0
74989.02188253403,4.684,0.78,80.0,360.0
74990.02869033813,4.684,0.78,77.0,360.0
74991.03357315063,4.68,0.92,91.0,420.0
74992.03992438316,4.68,0.91,93.0,420.0
74993.04497003555,4.684,0.77,76.0,360.0
74994.05154061317,4.676,0.92,92.0,420.0
74995.05894207954,4.688,0.78,79.0,360.0
74996.0623819828,4.684,0.78,79.0,360.0
74997.0702548027,4.68,0.9,90.0,420.0
74998.07430458069,4.68,0.93,93.0,420.0
74999.08107686043,4.684,0.77,80.0,360.0
75000.08529949188,4.68,0.9,91.0,420.0
75001.09209513664,4.688,0.76,77.0,360.0
75002.09930968285,4.684,0.8,83.0,400.0
75003.10359883308,4.68,0.75,95.0,460.0
75004.11104869843,4.68,0.94,91.0,420.0
75005.11495900154,4.684,0.77,78.0,360.0
75006.12143230438,4.684,0.8,93.0,420.0
75007.12636685371,4.68,0.97,92.0,420.0
75008.13284444809,4.688,0.78,75.0,360.0
75009.14013552666,4.68,0.94,97.0,460.0
75010.14440989494,4.684,0.91,93.0,420.0
75011.15152072906,4.684,0.86,75.0,360.0
75012.15527701378,4.676,0.97,93.0,420.0
75013.16278791428,4.688,0.77,78.0,360.0
75014.16969585419,4.688,0.78,80.0,360.0
75015.17361140251,4.68,0.93,95.0,460.0
75016.18074035645,4.684,0.86,74.0,360.0
75017.18536400795,4.684,0.82,78.0,360.0
75018.19220113754,4.68,0.91,91.0,420.0
75019.19635367393,4.684,0.78,80.0,360.0
75020.20325827599,4.684,0.79,78.0,360.0
75021.21026182175,4.68,0.93,92.0,420.0
75022.21398234367,4.684,0.81,79.0,360.0
75023.22176551819,4.68,0.91,94.0,420.0
75024.22526907921,4.676,0.94,91.0,420.0
75025.23239684105,4.688,0.77,78.0,360.0
75026.237408638,4.684,0.79,78.0,360.0
75027.24355649948,4.676,0.95,90.0,420.0
75028.25114631653,4.676,0.92,89.0,420.0
75029.25532269478,4.684,0.82,79.0,360.0
75030.26185011864,4.68,0.92,93.0,420.0
75031.26668572426,4.684,0.77,78.0,360.0
75032.27341723442,4.684,0.8,82.0,400.0
75033.27788567543,4.684,0.93,91.0,420.0
75034.28440093994,4.68,0.8,88.0,420.0
75035.29128813744,4.68,0.83,97.0,460.0
75036.29554867744,4.68,0.92,88.0,420.0
75037.30237174034,4.684,0.82,85.0,400.0
75038.30669879913,4.684,0.78,90.0,420.0
75039.3143196106,4.68,0.91,97.0,460.0
75040.31871056557,4.68,0.79,77.0,360.0
75041.3254392147,4.68,0.91,93.0,420.0
75042.3322672844,4.68,0.96,94.0,420.0
75043.33626484871,4.684,0.84,79.0,360.0
75044.34325003624,4.684,0.78,79.0,360.0
75045.34740662575,4.68,0.88,89.0,420.0
75046.35427546501,4.684,0.77,77.0,360.0
75047.35927319527,4.684,0.8,80.0,360.0
75048.36585903168,4.68,0.91,90.0,420.0
75049.37317061424,4.684,0.82,79.0,360.0
75050.37675213814,4.684,0.76,79.0,360.0
75051.38392424583,4.68,0.9,93.0,420.0
75052.38828158379,4.684,0.8,83.0,400.0
75053.39567732811,4.684,0.79,78.0,360.0
75054.40001702309,4.68,0.92,96.0,460.0
75055.40627241135,4.684,0.75,76.0,360.0
75056.41354894638,4.68,0.78,76.0,360.0
75057.41746854782,4.676,0.96,96.0,460.0
75058.4252550602,4.684,0.82,77.0,360.0
75059.42890739441,4.68,0.94,89.0,420.0
75060.43622756004,4.68,0.94,93.0,420.0
75061.44004917145,4.684,0.78,80.0,360.0
75062.4475197792,4.684,0.81,83.0,400.0
75063.45411300659,4.676,0.94,92.0,420.0
75064.4588546753,4.684,0.79,78.0,360.0
75065.46593141556,4.676,0.97,94.0,420.0
75066.46978592873,4.68,0.93,82.0,400.0
75067.47662162781,4.684,0.9,80.0,360.0
75068.48126244545,4.68,0.96,90.0,420.0
75069.4876511097,4.68,0.91,93.0,420.0
75070.49534368515,4.684,0.79,77.0,360.0
75071.4996600151,4.68,0.94,93.0,420.0
75072.50627231598,4.68,0.93,82.0,400.0
75073.51101207733,4.684,0.8,79.0,360.0
75074.51738357544,4.68,0.93,95.0,460.0
75075.521982193,4.684,0.78,79.0,360.0
75076.52844238281,4.688,0.78,77.0,360.0
75077.53522109985,4.68,0.95,91.0,420.0
75078.54000616074,4.684,0.76,77.0,360.0
75079.54661250114,4.684,0.8,78.0,360.0
75080.55128717422,4.68,0.79,80.0,360.0
75081.55854511261,4.68,0.92,89.0,420.0
75082.56226015091,4.684,0.83,79.0,360.0
75083.56985020638,4.68,0.92,92.0,420.0
75084.5766916275,4.684,0.79,79.0,360.0
75085.58026409149,4.68,0.89,89.0,420.0
75086.58715200424,4.68,0.79,90.0,420.0
75087.59144711494,4.676,0.97,93.0,420.0
75088.59886598587,4.684,0.75,81.0,400.0
75089.60363149643,4.676,0.94,92.0,420.0
75090.61054325104,4.676,0.88,89.0,420.0
75091.6172850132,4.684,0.76,84.0,400.0
75092.62152028084,4.676,0.99,92.0,420.0
75093.6287329197,4.676,0.92,91.0,420.0
75094.6324737072,4.684,0.79,79.0,360.0
75095.63935351372,4.676,0.82,98.0,460.0
75096.6440691948,4.68,0.85,78.0,360.0
75097.6511247158,4.684,0.82,77.0,360.0
75098.65822339058,4.676,0.94,93.0,420.0
75099.6624326706,4.676,0.93,78.0,360.0
75100.6691198349,4.684,0.85,81.0,400.0
75101.67314505577,4.68,0.93,92.0,420.0
75102.68012905121,4.684,0.8,77.0,360.0
75103.68484354019,4.684,0.79,82.0,400.0
75104.69165825844,4.68,0.94,95.0,460.0
75105.69805812836,4.684,0.8,84.0,400.0
75106.70271348953,4.684,0.79,78.0,360.0
75107.70938062668,4.68,0.93,90.0,420.0
75108.71428465843,4.684,0.79,78.0,360.0
75109.72092676163,4.684,0.8,78.0,360.0
75110.72830414772,4.676,0.91,94.0,420.0
75111.73184251785,4.684,0.78,80.0,360.0
75112.73926210403,4.684,0.78,79.0,360.0
75113.74332213402,4.68,0.92,89.0,420.0
75114.75010037422,4.684,0.82,77.0,360.0
75115.75431060791,4.68,0.78,82.0,400.0
75116.76161694527,4.68,0.91,92.0,420.0
75117.7687702179,4.684,0.82,77.0,360.0
75118.77266430855,4.684,0.78,83.0,400.0
75119.77936577797,4.676,0.94,88.0,420.0
75120.78450679779,4.684,0.78,81.0,400.0
75121.79151725769,4.676,0.9,88.0,420.0
75122.79523873329,4.68,0.94,94.0,420.0
75123.80208587646,4.684,0.79,91.0,420.0
75124.8089735508,4.676,0.82,97.0,460.0
75125.81353259087,4.68,0.93,94.0,420.0
75126.82041358948,4.684,0.77,84.0,400.0
75127.82463645935,4.676,0.94,93.0,420.0
75128.83131814003,4.676,0.93,93.0,420.0
75129.83613061905,4.68,0.81,78.0,360.0
75130.84328389168,4.676,0.96,93.0,420.0
75131.85038042068,4.676,0.89,91.0,420.0
75132.85444068909,4.68,0.83,78.0,360.0
75133.8614525795,4.684,0.77,76.0,360.0
75134.86567687988,4.676,0.94,95.0,460.0
75135.87286901474,4.684,0.76,78.0,360.0
75136.87628865242,4.68,0.92,91.0,420.0
75137.88356399536,4.676,0.94,93.0,420.0
75138.89027571678,4.684,0.77,77.0,360.0
75139.89512062073,4.684,0.78,77.0,360.0
75140.90138864517,4.676,0.92,90.0,420.0
75141.90583467484,4.684,0.75,75.0,360.0
75142.91275811195,4.684,0.79,79.0,360.0
75143.9176504612,4.676,0.9,95.0,460.0
75144.92413377762,4.684,0.84,80.0,360.0
75145.93082690239,4.684,0.78,82.0,400.0
75146.93576002121,4.68,0.91,91.0,420.0
75147.94279646873,4.676,0.95,89.0,420.0
75148.94708919525,4.676,0.87,95.0,460.0
75149.95338177681,4.676,0.93,91.0,420.0
75150.9581246376,4.684,0.78,79.0,360.0
75151.96496582031,4.68,0.77,94.0,420.0
75152.9718105793,4.676,0.95,92.0,420.0
75153.97626233101,4.68,0.93,79.0,360.0
75154.98294019699,4.676,0.98,94.0,420.0
75155.9880206585,4.676,0.93,94.0,420.0
75156.99399924278,4.68,0.79,82.0,400.0
75157.99887394905,4.676,0.94,97.0,460.0
75159.00547719002,4.684,0.76,78.0,360.0
75160.01242756844,4.684,0.79,78.0,360.0
75161.01668334007,4.676,0.93,94.0,420.0
75162.02369904518,4.68,0.8,78.0,360.0
75163.02811145782,4.684,0.75,76.0,360.0
75164.0355181694,4.676,0.93,91.0,420.0
75165.03996062279,4.684,0.8,79.0,360.0
75166.04650092125,4.684,0.77,77.0,360.0
75167.05383253098,4.68,0.92,93.0,420.0
75168.05774784088,4.684,0.82,78.0,360.0
75169.06495189667,4.68,0.77,76.0,360.0
75170.06930613518,4.676,0.94,91.0,420.0
75171.0755982399,4.68,0.78,82.0,400.0
75172.08027625084,4.68,0.78,79.0,360.0
75173.0874888897,4.676,0.92,94.0,420.0
75174.09449648857,4.676,0.93,89.0,420.0
75175.09858250618,4.684,0.79,79.0,360.0
75176.10493135452,4.68,0.8,83.0,400.0
75177.10962843895,4.676,0.89,92.0,420.0
75178.11632514,4.684,0.83,79.0,360.0
75179.12120962143,4.676,0.92,93.0,420.0
75180.12779664993,4.68,0.94,94.0,420.0
75181.13511705399,4.68,0.76,91.0,420.0
75182.13939499855,4.676,0.92,90.0,420.0
75183.1456964016,4.68,0.92,92.0,420.0
75184.15067005157,4.684,0.75,77.0,360.0
75185.15734601021,4.676,0.92,94.0,420.0
75186.16115665436,4.676,0.93,80.0,360.0
75187.16840934753,4.68,0.8,78.0,360.0
75188.17521238327,4.676,0.95,96.0,460.0
75189.17945766449,4.676,0.94,86.0,400.0
75190.1865310669,4.68,0.8,76.0,360.0
75191.1915333271,4.676,0.94,96.0,460.0
75192.19826698303,4.68,0.77,78.0,360.0
75193.2022588253,4.684,0.81,83.0,400.0
75194.20922160149,4.676,0.89,94.0,420.0
75195.2157421112,4.684,0.79,78.0,360.0
75196.22017836571,4.68,0.78,80.0,360.0
75197.22772598267,4.676,0.91,90.0,420.0
75198.23138546944,4.68,0.77,82.0,400.0
75199.23853850365,4.68,0.82,79.0,360.0
75200.24342679977,4.676,0.95,90.0,420.0
75201.25032615662,4.68,0.82,83.0,400.0
75202.25654864311,4.684,0.78,75.0,360.0
75203.261302948,4.676,0.93,93.0,420.0
75204.26821684837,4.684,0.79,79.0,360.0
75205.27225399017,4.676,0.92,91.0,420.0
75206.27924776077,4.676,0.94,94.0,420.0
75207.28380441666,4.68,0.78,78.0,360.0
75208.29107379913,4.68,0.79,83.0,400.0
75209.29727745056,4.676,0.9,91.0,420.0
75210.30141067505,4.672,0.89,92.0,420.0
75211.30893397331,4.676,0.97,97.0,460.0
75212.31326413155,4.676,0.89,92.0,420.0
75213.32030200958,4.68,0.78,92.0,420.0
75214.32437562943,4.676,0.94,94.0,420.0
75215.33157372475,4.676,0.93,91.0,420.0
75216.3385181427,4.68,0.77,84.0,400.0
75217.34265685081,4.672,0.92,93.0,420.0
75218.34934186935,4.676,0.9,98.0,460.0
75219.35335707664,4.684,0.78,76.0,360.0
75220.36058092117,4.676,0.97,94.0,420.0
75221.36477804184,4.676,0.92,95.0,460.0
75222.37145972252,4.68,0.81,80.0,360.0
75223.37848806381,4.68,0.79,79.0,360.0
75224.38325738907,4.68,0.92,90.0,420.0
75225.39051556587,4.68,0.78,78.0,360.0
75226.39438343048,4.68,0.79,82.0,400.0
75227.40111851692,4.676,0.92,90.0,420.0
75228.4084174633,4.68,0.76,79.0,360.0
75229.4124891758,4.68,0.78,79.0,360.0
75230.42000937462,4.676,0.93,92.0,420.0
75231.4243068695,4.68,0.77,82.0,400.0
75232.43053030968,4.68,0.78,78.0,360.0
75233.43483018875,4.676,0.93,92.0,420.0
75234.44214892387,4.68,0.8,80.0,360.0
75235.44936561584,4.68,0.81,79.0,360.0
75236.45300626755,4.672,0.91,98.0,460.0
75237.46035575867,4.68,0.79,90.0,420.0
75238.46469163895,4.676,0.78,99.0,460.0
75239.47144556046,4.672,0.93,91.0,420.0
75240.47618818283,4.68,0.8,79.0,360.0
75241.48321437836,4.676,0.9,93.0,420.0
75242.4898879528,4.676,0.94,88.0,420.0
75243.49343109131,4.68,0.94,81.0,400.0
75244.50097894669,4.672,0.92,94.0,420.0
75245.50526857376,4.676,0.92,93.0,420.0
75246.51255893707,4.676,0.8,93.0,420.0
75247.5161576271,4.676,0.93,93.0,420.0
75248.52345490456,4.68,0.79,79.0,360.0
75249.53025436401,4.68,0.78,79.0,360.0
75250.5349354744,4.672,0.93,94.0,420.0
75251.54130125046,4.68,0.9,83.0,400.0
75252.5460717678,4.68,0.78,76.0,360.0
75253.55317163467,4.676,0.92,91.0,420.0
75254.55714821815,4.68,0.77,78.0,360.0
75255.56421470642,4.68,0.77,77.0,360.0
75256.57074999809,4.676,0.96,95.0,460.0
75257.57545113564,4.676,0.91,91.0,420.0
75258.58195781708,4.68,0.8,77.0,360.0
75259.58664059639,4.676,0.91,94.0,420.0
75260.59394693375,4.68,0.81,76.0,360.0
75261.598102808,4.676,0.79,78.0,360.0
75262.60496044159,4.68,0.76,80.0,360.0
75263.6119260788,4.672,0.91,94.0,420.0
75264.6156206131,4.684,0.78,79.0,360.0
75265.62281179428,4.68,0.78,76.0,360.0
75266.62741684914,4.672,0.94,94.0,420.0
75267.63427519798,4.676,0.88,91.0,420.0
75268.63892912865,4.676,0.99,97.0,460.0
75269.6456027031,4.676,0.91,95.0,460.0
75270.65286564827,4.676,0.79,77.0,360.0
75271.65684700012,4.676,0.94,100.0,460.0
75272.66422557831,4.676,0.92,92.0,420.0
75273.6675772667,4.68,0.77,77.0,360.0
75274.67515349388,4.672,0.94,94.0,420.0
75275.6789548397,4.676,0.96,78.0,360.0
75276.68624544144,4.68,0.8,84.0,400.0
75277.69310092926,4.672,0.93,94.0,420.0
75278.69735145569,4.68,0.81,80.0,360.0
75279.70487856865,4.68,0.76,76.0,360.0
75280.70844459534,4.676,0.95,92.0,420.0
75281.71591687202,4.68,0.76,82.0,400.0
75282.7203207016,4.68,0.81,76.0,360.0
75283.72739458084,4.676,0.92,95.0,460.0
75284.73329806328,4.68,0.77,79.0,360.0
75285.73871612549,4.676,0.75,78.0,360.0
75286.74542021751,4.676,0.96,97.0,460.0
75287.74937653542,4.68,0.77,79.0,360.0
75288.75611305237,4.68,0.79,84.0,400.0
75289.76044178009,4.672,0.92,91.0,420.0
75290.76726531982,4.68,0.8,76.0,360.0
75291.7749197483,4.676,0.8,82.0,400.0
75292.77844309807,4.676,0.93,92.0,420.0
75293.78629660606,4.68,0.76,82.0,400.0
75294.78979611397,4.676,0.76,82.0,400.0
75295.7972779274,4.676,0.89,90.0,420.0
75296.801633358,4.676,0.79,79.0,360.0
75297.80823612213,4.68,0.76,79.0,360.0
75298.8148598671,4.672,0.95,94.0,420.0
75299.81968617439,4.684,0.92,78.0,360.0
75300.82627463341,4.672,1.0,90.0,420.0
75301.8311843872,4.672,0.94,95.0,460.0
75302.83765339851,4.672,0.79,83.0,400.0
75303.84228157997,4.676,0.88,91.0,420.0
75304.84877085686,4.672,0.93,89.0,420.0
75305.85633659363,4.68,0.78,77.0,360.0
75306.86033153534,4.672,0.94,96.0,460.0
75307.86734771729,4.672,0.93,79.0,360.0
75308.87178063393,4.68,0.8,78.0,360.0
75309.87839007378,4.684,0.76,77.0,360.0
75310.88259458542,4.676,0.93,91.0,420.0
75311.88996863365,4.676,0.82,79.0,360.0
75312.89685153961,4.68,0.78,77.0,360.0
75313.90092253685,4.672,0.91,92.0,420.0
75314.90791368484,4.68,0.79,76.0,360.0
75315.91206717491,4.676,0.78,80.0,360.0
75316.91945505142,4.672,0.93,92.0,420.0
75317.92388558388,4.676,0.75,78.0,360.0
75318.92997479439,4.676,0.78,78.0,360.0
75319.9370675087,4.676,0.92,93.0,420.0
75320.94115900993,4.68,0.77,80.0,360.0
75321.9482960701,4.676,0.83,78.0,360.0
75322.95258665085,4.676,0.91,94.0,420.0
75323.95987701416,4.676,0.79,77.0,360.0
75324.96416926384,4.668,0.97,93.0,420.0
75325.97145962715,4.672,0.94,91.0,420.0
75326.9779727459,4.68,0.76,85.0,400.0
75327.98248887062,4.672,0.94,94.0,420.0
75328.98895597458,4.672,0.93,93.0,420.0
75329.99352669716,4.672,0.92,89.0,420.0
75331.00010681152,4.672,0.94,93.0,420.0
75332.00779628754,4.672,0.97,78.0,360.0
75333.01225924492,4.676,0.86,76.0,360.0
75334.01846694946,4.672,0.96,95.0,460.0
75335.02334237099,4.672,0.92,89.0,420.0
75336.02962040901,4.68,0.77,77.0,360.0
75337.03439474106,4.668,0.93,96.0,460.0
75338.04117584229,4.676,0.77,75.0,360.0
75339.04847717285,4.676,0.79,79.0,360.0
75340.05217933655,4.672,0.91,93.0,420.0
75341.05985569954,4.68,0.79,78.0,360.0
75342.06399202347,4.68,0.8,78.0,360.0
75343.07104253769,4.672,0.93,90.0,420.0
75344.07539057732,4.676,0.8,76.0,360.0
75345.08189821243,4.676,0.77,78.0,360.0
75346.08878564835,4.68,0.77,80.0,360.0
75347.09286308289,4.672,0.92,95.0,460.0
75348.10033917427,4.68,0.75,75.0,360.0
75349.10476350784,4.672,0.93,96.0,460.0
75350.11092329025,4.68,0.76,77.0,360.0
75351.11528515816,4.68,0.76,83.0,400.0
75352.1229493618,4.676,0.82,97.0,460.0
75353.12935423851,4.672,0.97,94.0,420.0
75354.13419389725,4.676,0.79,79.0,360.0
75355.14071440697,4.68,0.8,82.0,400.0
75356.14469480515,4.676,0.89,92.0,420.0
75357.1523308754,4.676,0.81,79.0,360.0
75358.15618991852,4.672,0.98,94.0,420.0
75359.16330647469,4.672,0.92,94.0,420.0
75360.17004346848,4.68,0.9,80.0,360.0
75361.17433404922,4.672,0.91,93.0,420.0
75362.18133115768,4.676,0.83,77.0,360.0
75363.18590474129,4.68,0.78,78.0,360.0
75364.19227099419,4.672,0.97,92.0,420.0
75365.19686818123,4.676,0.92,78.0,360.0
75366.20438408852,4.672,0.87,90.0,420.0
75367.2112672329,4.672,0.96,93.0,420.0
75368.21468186378,4.68,0.79,77.0,360.0
75369.22191858292,4.676,0.78,81.0,400.0
75370.22629785538,4.668,0.94,94.0,420.0
75371.23343157768,4.676,0.8,79.0,360.0
75372.23731446266,4.676,0.84,81.0,400.0
75373.24423241615,4.672,0.92,93.0,420.0
75374.25164985657,4.68,0.78,80.0,360.0
75375.25630784035,4.676,0.77,78.0,360.0
75376.26329302788,4.672,0.94,87.0,400.0
75377.26759958267,4.676,0.79,77.0,360.0
75378.27447581291,4.676,0.79,76.0,360.0
75379.27822256088,4.672,0.93,94.0,420.0
75380.2850382328,4.676,0.77,77.0,360.0
75381.29201602936,4.68,0.79,78.0,360.0
75382.29626584053,4.672,0.95,94.0,420.0
75383.30326938629,4.676,0.78,82.0,400.0
75384.3083255291,4.676,0.8,94.0,420.0
75385.31471562386,4.672,0.9,90.0,420.0
75386.31919527054,4.676,0.79,80.0,360.0
75387.3262617588,4.672,0.97,96.0,460.0
75388.33294034004,4.672,0.92,94.0,420.0
75389.33671951294,4.676,0.81,77.0,360.0
75390.34469461441,4.672,0.94,92.0,420.0
75391.34898686409,4.668,0.89,91.0,420.0
75392.35533165932,4.672,0.99,94.0,420.0
75393.3597586155,4.676,0.78,79.0,360.0
75394.36633872986,4.672,0.93,95.0,460.0
75395.37396907806,4.68,0.8,80.0,360.0
75396.37839341164,4.672,0.92,93.0,420.0
75397.38477826118,4.672,0.9,89.0,420.0
75398.38962888718,4.676,0.8,78.0,360.0
75399.39645576477,4.676,0.82,79.0,360.0
75400.40061283112,4.672,0.93,89.0,420.0
75401.40734863281,4.676,0.82,77.0,360.0
75402.41438364983,4.672,0.79,77.0,360.0
75403.41816473007,4.672,0.92,90.0,420.0
75404.42534971237,4.676,0.77,80.0,360.0
75405.43032765388,4.676,0.77,79.0,360.0
75406.43725371361,4.668,0.93,94.0,420.0
75407.44119119644,4.676,0.81,83.0,400.0
