Time(s),Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
34982.46279788017,5.052,0.83,86.0,420.0
34983.468089580536,5.052,0.93,95.0,500.0
34984.474380254745,5.056,0.84,81.0,400.0
34985.480670928955,5.048,0.97,100.0,500.0
34986.48496341705,5.048,0.95,92.0,460.0
34987.492253780365,5.052,0.85,83.0,420.0
34988.496546030045,5.056,0.85,85.0,420.0
34989.502838373184,5.044,0.94,97.0,500.0
34990.50912833214,5.052,0.84,84.0,420.0
34991.51442170143,5.048,0.94,99.0,500.0
34992.52171063423,5.048,0.96,97.0,500.0
34993.527002334595,5.056,0.88,91.0,460.0
34994.53229498863,5.052,0.85,100.0,500.0
34995.53858470917,5.048,0.97,96.0,500.0
34996.54487633705,5.056,0.83,87.0,420.0
34997.551166534424,5.044,0.99,96.0,500.0
34998.55545973778,5.044,0.97,95.0,500.0
34999.56274986267,5.048,0.9,85.0,420.0
35000.56804203987,5.048,0.98,99.0,500.0
35001.57433319092,5.048,1.0,96.0,500.0
35002.57762503624,5.052,0.81,85.0,420.0
35003.58591508865,5.048,0.96,98.0,500.0
35004.59220576286,5.048,0.95,99.0,500.0
35005.59549999237,5.056,0.87,84.0,420.0
35006.602790117264,5.048,0.94,96.0,500.0
35007.60808110237,5.056,0.85,84.0,420.0
35008.61437249184,5.056,0.8,83.0,420.0
35009.62066364288,5.048,0.98,97.0,500.0
35010.62495493889,5.052,0.89,84.0,420.0
35011.632246017456,5.048,1.02,96.0,500.0
35012.63653802872,5.048,0.97,94.0,460.0
35013.6438293457,5.056,0.82,80.0,400.0
35014.64912056923,5.056,0.81,82.0,420.0
35015.655411720276,5.048,0.95,98.0,500.0
35016.66170215607,5.056,0.81,85.0,420.0
35017.667994976044,5.056,0.83,85.0,420.0
35018.673285245895,5.048,0.92,95.0,500.0
35019.67757701874,5.056,0.84,84.0,420.0
35020.684868335724,5.052,0.85,86.0,420.0
35021.68916106224,5.048,0.94,95.0,500.0
35022.695452690125,5.056,0.86,83.0,420.0
35023.70274186134,5.056,0.81,85.0,420.0
35024.70803308487,5.048,0.93,96.0,500.0
35025.71432495117,5.052,0.83,84.0,420.0
35026.71861767769,5.052,0.83,83.0,420.0
35027.72590756416,5.052,0.94,96.0,500.0
35028.73219847679,5.052,0.86,81.0,400.0
35029.7374894619,5.052,0.84,83.0,420.0
35030.7437813282,5.048,0.95,97.0,500.0
35031.74807405472,5.056,0.84,84.0,420.0
35032.755363702774,5.044,0.94,93.0,460.0
35033.760655879974,5.048,0.93,95.0,500.0
35034.76594829559,5.052,0.83,82.0,420.0
35035.77323794365,5.056,0.85,84.0,420.0
35036.77752971649,5.048,0.99,91.0,460.0
35037.78482055664,5.048,0.96,94.0,460.0
35038.7891125679,5.048,0.85,95.0,500.0
35039.79640316963,5.052,0.99,99.0,500.0
35040.80269360542,5.056,0.83,83.0,420.0
35041.807985544205,5.056,0.8,83.0,420.0
35042.81427669525,5.048,0.97,93.0,460.0
35043.81856918335,5.056,0.81,80.0,400.0
35044.82585954666,5.048,0.83,100.0,500.0
35045.8301525116,5.048,0.96,94.0,460.0
35046.83644247055,5.056,0.83,82.0,420.0
35047.84373307228,5.052,0.82,87.0,420.0
35048.849024534225,5.048,0.93,96.0,500.0
35049.854316711426,5.056,0.92,84.0,420.0
35050.85960841179,5.048,0.99,97.0,500.0
35051.86589884758,5.048,0.94,93.0,460.0
35052.87119078636,5.052,0.84,82.0,420.0
35053.877482652664,5.048,0.97,97.0,500.0
35054.88377285004,5.048,0.96,97.0,500.0
35055.8900642395,5.052,0.87,84.0,420.0
35056.895356178284,5.048,0.98,97.0,500.0
35057.90064764023,5.048,0.97,97.0,500.0
35058.90693855286,5.056,0.82,83.0,420.0
35059.91323018074,5.048,0.95,97.0,500.0
35060.91752290726,5.056,0.83,83.0,420.0
35061.92481184006,5.056,0.83,83.0,420.0
35062.92910504341,5.044,0.98,98.0,500.0
35063.936394929886,5.044,0.95,97.0,500.0
35064.94168663025,5.052,0.83,84.0,420.0
35065.94797754288,5.048,0.97,99.0,500.0
35066.95426821709,5.052,0.83,86.0,420.0
35067.959560871124,5.056,0.81,83.0,420.0
35068.965851306915,5.048,0.96,99.0,500.0
35069.97114276886,5.056,0.81,82.0,420.0
35070.97743391991,5.056,0.81,80.0,400.0
35071.98372530937,5.052,1.0,94.0,460.0
35072.9890165329,5.052,0.82,78.0,400.0
35073.99530816078,5.056,0.83,82.0,420.0
35075.000599861145,5.044,0.94,99.0,500.0
35076.00689125061,5.052,0.8,82.0,420.0
35077.01118326187,5.052,0.82,85.0,420.0
35078.018473148346,5.052,0.95,97.0,500.0
35079.024765491486,5.056,0.82,80.0,400.0
35080.03005576134,5.056,0.87,82.0,420.0
35081.03534960747,5.048,0.94,93.0,460.0
35082.041375637054,5.056,0.84,82.0,420.0
35083.04766821861,5.056,0.85,84.0,420.0
35084.05295872688,5.052,0.93,97.0,500.0
35085.05824971199,5.056,0.84,83.0,420.0
35086.0655400753,5.056,0.8,82.0,420.0
35087.06983232498,5.048,0.94,93.0,460.0
35088.07712316513,5.052,0.87,84.0,420.0
35089.08189988136,5.056,0.84,84.0,420.0
35090.08819150925,5.048,0.94,95.0,500.0
35091.09448266029,5.052,0.84,85.0,420.0
35092.09977412224,5.052,0.84,83.0,420.0
35093.1060655117,5.048,0.97,97.0,500.0
35094.111357450485,5.052,0.85,84.0,420.0
35095.11764740944,5.052,0.99,95.0,500.0
35096.12293958664,5.048,0.92,98.0,500.0
35097.12923026085,5.056,0.85,83.0,420.0
35098.13552212715,5.052,0.81,80.0,400.0
35099.14081406593,5.048,0.96,100.0,500.0
35100.14710474014,5.056,0.83,84.0,420.0
35101.152396678925,5.048,1.0,98.0,500.0
35102.158687114716,5.048,0.95,97.0,500.0
35103.16297888756,5.056,0.84,88.0,460.0
35104.170270204544,5.048,0.8,95.0,500.0
35105.17656183243,5.052,0.96,97.0,500.0
35106.18185257912,5.056,0.83,81.0,400.0
35107.18814325333,5.052,1.0,98.0,500.0
35108.193435668945,5.048,0.94,97.0,500.0
35109.19972586632,5.052,0.84,83.0,420.0
35110.20601725578,5.048,1.03,98.0,500.0
35111.210309267044,5.052,0.82,82.0,420.0
35112.21760010719,5.056,0.83,83.0,420.0
35113.22189235687,5.048,0.97,95.0,500.0
35114.2291829586,5.044,0.95,90.0,460.0
35115.23247551918,5.052,0.85,80.0,400.0
35116.240765571594,5.052,0.94,94.0,460.0
35117.247056245804,5.052,0.82,83.0,420.0
35118.25234866142,5.052,0.86,86.0,420.0
35119.25863933563,5.048,0.93,94.0,460.0
35120.26293182373,5.048,0.98,83.0,420.0
35121.26922225952,5.048,0.94,99.0,500.0
35122.27651309967,5.048,0.97,96.0,500.0
35123.28080534935,5.052,0.82,82.0,420.0
35124.28709626198,5.052,0.81,83.0,420.0
35125.29238772392,5.048,0.98,94.0,460.0
35126.29868030548,5.048,0.98,95.0,500.0
35127.30397129059,5.052,0.82,82.0,420.0
35128.31026291847,5.044,0.98,96.0,500.0
35129.31655240059,5.052,0.81,87.0,420.0
35130.3208463192,5.052,0.82,82.0,420.0
35131.32813620567,5.044,0.98,97.0,500.0
35132.33342695236,5.052,0.83,81.0,400.0
35133.33971810341,5.056,0.8,82.0,420.0
35134.34401011467,5.048,1.0,99.0,500.0
35135.351301431656,5.052,0.82,85.0,420.0
35136.35759162903,5.052,0.84,83.0,420.0
35137.36288380623,5.048,0.97,100.0,500.0
35138.369174957275,5.052,0.86,82.0,420.0
35139.37446641922,5.052,0.83,83.0,420.0
35140.38075757027,5.048,0.96,93.0,460.0
35141.38704800606,5.052,0.83,83.0,420.0
35142.39234018326,5.056,0.85,86.0,420.0
35143.398631334305,5.048,0.96,98.0,500.0
35144.40392327309,5.056,0.83,83.0,420.0
35145.40921473503,5.056,0.83,88.0,460.0
35146.41550588608,5.052,0.96,93.0,460.0
35147.42179656029,5.048,0.96,98.0,500.0
35148.42808842659,5.052,0.83,97.0,500.0
35149.433379650116,5.048,0.96,93.0,460.0
35150.43867135048,5.052,0.83,83.0,420.0
35151.443962574005,5.056,0.83,83.0,420.0
35152.451253414154,5.048,0.97,94.0,460.0
35153.45754361153,5.048,0.98,91.0,460.0
35154.462836027145,5.048,0.93,98.0,500.0
35155.469126701355,5.044,0.98,99.0,500.0
35156.474418878555,5.052,0.82,80.0,400.0
35157.48070979118,5.048,0.94,94.0,460.0
35158.48600149155,5.048,0.97,97.0,500.0
35159.49229288101,5.048,0.94,83.0,420.0
35160.49858379364,5.048,1.0,96.0,500.0
35161.50387477875,5.048,0.98,99.0,500.0
35162.51016664505,5.052,0.85,84.0,420.0
35163.51345872879,5.052,0.86,84.0,420.0
35164.52174925804,5.048,0.94,98.0,500.0
35165.5260412693,5.052,0.83,82.0,420.0
35166.53233242035,5.048,1.03,97.0,500.0
35167.53962302208,5.048,0.98,98.0,500.0
35168.5439145565,5.052,0.84,82.0,420.0
35169.550206661224,5.052,0.87,86.0,420.0
35170.55549788475,5.048,0.98,97.0,500.0
35171.56178855896,5.052,0.83,85.0,420.0
35172.568080186844,5.048,0.96,98.0,500.0
35173.57337188721,5.052,0.96,93.0,460.0
35174.579663038254,5.052,0.82,84.0,420.0
35175.58495426178,5.056,0.82,84.0,420.0
35176.59124517441,5.044,0.92,96.0,500.0
35177.59553694725,5.052,0.83,86.0,420.0
35178.60282802582,5.052,0.84,82.0,420.0
35179.609119176865,5.048,0.95,97.0,500.0
35180.6139626503,5.056,0.8,86.0,420.0
35181.62125325203,5.056,0.81,83.0,420.0
35182.6255440712,5.048,0.95,94.0,460.0
35183.63183617592,5.048,0.94,95.0,500.0
35184.63712763786,5.052,0.8,83.0,420.0
35185.643349170685,5.048,1.0,97.0,500.0
35186.65063929558,5.056,0.85,83.0,420.0
35187.65493154526,5.048,0.97,98.0,500.0
35188.66122460365,5.048,0.94,91.0,460.0
35189.6655151844,5.056,0.8,82.0,420.0
35190.67380475998,5.056,0.82,83.0,420.0
35191.67909646034,5.048,0.97,97.0,500.0
35192.68438792229,5.056,0.84,84.0,420.0
35193.69067931175,5.048,1.01,98.0,500.0
35194.694972515106,5.048,0.97,95.0,500.0
35195.70226240158,5.056,0.84,83.0,420.0
35196.706555366516,5.052,0.86,88.0,460.0
35197.713844537735,5.048,0.97,96.0,500.0
35198.71996474266,5.052,0.82,83.0,420.0
35199.72525691986,5.048,0.93,100.0,500.0
35200.73154735565,5.048,0.97,96.0,500.0
35201.73683977127,5.056,0.83,80.0,400.0
35202.7431306839,5.052,0.8,94.0,460.0
35203.74942135811,5.048,1.0,95.0,500.0
35204.75471282005,5.048,0.86,83.0,420.0
35205.7610039711,5.048,0.97,96.0,500.0
35206.7662961483,5.048,1.0,98.0,500.0
35207.77258706093,5.048,0.79,96.0,500.0
35208.77687907219,5.048,0.9,100.0,500.0
35209.78417110443,5.052,0.83,83.0,420.0
35210.79046058655,5.052,0.82,82.0,420.0
35211.79575252533,5.048,0.98,97.0,500.0
35212.80204319954,5.044,0.97,99.0,500.0
35213.80633568764,5.052,0.82,79.0,400.0
35214.81362581253,5.048,0.97,97.0,500.0
35215.81991767883,5.052,0.82,83.0,420.0
35216.82520890236,5.052,0.84,81.0,400.0
35217.83092403412,5.048,0.95,97.0,500.0
35218.8372130394,5.048,0.97,82.0,420.0
35219.84350347519,5.048,0.97,96.0,500.0
35220.84779572487,5.048,0.99,95.0,500.0
35221.8550863266,5.056,0.83,82.0,420.0
35222.861377477646,5.056,0.86,84.0,420.0
35223.86566948891,5.048,0.97,98.0,500.0
35224.87196063995,5.052,0.81,82.0,420.0
35225.877252578735,5.052,0.84,82.0,420.0
35226.88354349136,5.052,0.94,93.0,460.0
35227.88833975792,5.052,0.83,85.0,420.0
35228.89563059807,5.056,0.84,84.0,420.0
35229.90192246437,5.048,0.94,96.0,500.0
35230.906213760376,5.052,0.86,84.0,420.0
35231.912544965744,5.052,0.82,87.0,420.0
35232.91696548462,5.048,0.97,98.0,500.0
35233.92425584793,5.056,0.81,87.0,420.0
35234.93054676056,5.052,0.82,83.0,420.0
35235.93506336212,5.048,0.94,96.0,500.0
35236.94259119034,5.056,0.84,83.0,420.0
35237.94636654854,5.052,0.83,81.0,400.0
35238.95402574539,5.048,0.97,97.0,500.0
35239.957577228546,5.052,0.85,82.0,420.0
35240.96504163742,5.052,0.83,83.0,420.0
35241.97177553177,5.044,0.95,97.0,500.0
35242.97606706619,5.056,0.79,84.0,420.0
35243.982983112335,5.056,0.83,83.0,420.0
35244.98753595352,5.044,0.93,96.0,500.0
35245.99411344528,5.048,0.96,96.0,500.0
35246.999405384064,5.052,0.83,97.0,500.0
35248.005805015564,5.048,0.99,99.0,500.0
35249.01252293587,5.056,0.83,82.0,420.0
35250.016699552536,5.052,0.82,81.0,400.0
35251.02398991585,5.048,0.94,95.0,500.0
35252.02861118317,5.052,0.83,85.0,420.0
35253.03525137901,5.052,0.81,101.0,520.0
35254.042541503906,5.048,0.97,96.0,500.0
35255.04596161842,5.056,0.82,85.0,420.0
35256.053396224976,5.052,0.88,97.0,500.0
35257.057369709015,5.048,0.93,97.0,500.0
35258.064613580704,5.048,0.84,85.0,420.0
35259.0689060688,5.048,0.94,101.0,520.0
35260.07631635666,5.048,0.94,94.0,460.0
35261.082859277725,5.052,0.82,86.0,420.0
35262.08731675148,5.048,0.98,95.0,500.0
35263.094645261765,5.048,0.99,90.0,460.0
35264.098417043686,5.048,0.96,82.0,420.0
35265.105100631714,5.048,0.97,97.0,500.0
35266.11265349388,5.048,0.96,96.0,500.0
35267.116553545,5.052,0.85,84.0,420.0
35268.12353467941,5.048,0.96,97.0,500.0
35269.127835989,5.052,0.98,85.0,420.0
35270.13510417938,5.052,0.82,86.0,420.0
35271.13923454285,5.052,0.98,94.0,460.0
35272.146178245544,5.052,0.82,82.0,420.0
35273.15357327461,5.052,0.84,83.0,420.0
35274.15737938881,5.048,0.95,98.0,500.0
35275.16463780403,5.052,0.86,83.0,420.0
35276.16840982437,5.056,0.8,82.0,420.0
35277.175840616226,5.048,1.02,94.0,460.0
35278.18036675453,5.052,0.83,82.0,420.0
35279.186734199524,5.056,0.82,80.0,400.0
35280.1935904026,5.048,0.98,96.0,500.0
35281.198251247406,5.052,0.8,84.0,420.0
35282.205405950546,5.048,0.94,93.0,460.0
35283.20961904526,5.048,0.97,97.0,500.0
35284.216252326965,5.052,0.81,79.0,400.0
35285.22312831879,5.052,0.84,83.0,420.0
35286.22762513161,5.048,0.95,98.0,500.0
35287.23462533951,5.056,0.78,83.0,420.0
35288.239443063736,5.052,0.83,84.0,420.0
35289.24623608589,5.048,0.96,94.0,460.0
35290.25030493736,5.052,0.82,84.0,420.0
35291.25727367401,5.056,0.88,82.0,420.0
35292.26388168335,5.048,0.94,93.0,460.0
35293.26851391792,5.052,0.84,84.0,420.0
35294.274971961975,5.052,0.85,87.0,420.0
35295.27971482277,5.048,0.95,94.0,460.0
35296.28649163246,5.052,0.86,86.0,420.0
35297.29399585724,5.052,0.84,82.0,420.0
35298.298476457596,5.048,0.95,92.0,460.0
35299.30458045006,5.052,0.87,84.0,420.0
35300.30910181999,5.056,0.8,79.0,400.0
35301.316683769226,5.048,0.94,94.0,460.0
35302.32029128075,5.052,0.86,89.0,460.0
35303.32758140564,5.048,0.92,102.0,520.0
35304.3345682621,5.048,0.93,97.0,500.0
35305.33877468109,5.052,0.85,91.0,460.0
35306.34535098076,5.052,0.83,97.0,500.0
35307.34973073006,5.048,0.98,97.0,500.0
35308.357023477554,5.048,0.96,98.0,500.0
35309.361594200134,5.048,1.0,95.0,500.0
35310.367884874344,5.052,0.98,95.0,500.0
35311.37475633621,5.052,0.81,86.0,420.0
35312.37985301018,5.048,0.97,100.0,500.0
35313.38681483269,5.048,0.93,94.0,460.0
35314.391350507736,5.052,0.82,83.0,420.0
35315.39752173424,5.048,0.97,97.0,500.0
35316.40500950813,5.048,0.98,87.0,420.0
35317.409202337265,5.052,0.93,82.0,420.0
35318.41563105583,5.044,1.02,97.0,500.0
35319.419922828674,5.052,0.83,80.0,400.0
35320.427211761475,5.048,0.87,82.0,420.0
35321.43187856674,5.044,0.94,97.0,500.0
35322.43816971779,5.052,0.98,84.0,420.0
35323.44535732269,5.052,0.8,84.0,420.0
35324.450181245804,5.048,0.97,98.0,500.0
35325.45721697807,5.056,0.82,83.0,420.0
35326.4615085125,5.052,0.86,84.0,420.0
35327.46780014038,5.048,0.97,95.0,500.0
35328.474668979645,5.052,0.87,87.0,420.0
35329.479155778885,5.052,0.83,85.0,420.0
35330.48656249046,5.048,0.97,94.0,460.0
35331.49116253853,5.056,0.84,84.0,420.0
35332.49789905548,5.056,0.82,84.0,420.0
35333.502192020416,5.048,0.98,93.0,460.0
35334.50848317146,5.044,1.01,96.0,500.0
35335.515773296356,5.056,0.79,82.0,420.0
35336.520125865936,5.048,0.96,97.0,500.0
35337.52741622925,5.052,0.84,84.0,420.0
35338.5309112072,5.052,0.81,80.0,400.0
35339.53881621361,5.048,0.95,94.0,460.0
35340.54310917854,5.048,0.94,96.0,500.0
35341.54956245422,5.052,0.82,84.0,420.0
35342.556819438934,5.048,0.97,96.0,500.0
35343.56126976013,5.052,0.82,83.0,420.0
35344.568063020706,5.052,0.94,94.0,460.0
35345.571776390076,5.052,0.85,86.0,420.0
35346.578587055206,5.048,0.95,96.0,500.0
35347.585872888565,5.052,0.84,83.0,420.0
35348.59013867378,5.052,0.96,98.0,500.0
35349.597091436386,5.056,0.82,80.0,400.0
35350.60193896294,5.052,0.84,90.0,460.0
35351.60869264603,5.048,0.83,95.0,500.0
35352.612928152084,5.048,0.93,93.0,460.0
35353.61992931366,5.052,0.86,84.0,420.0
35354.627262592316,5.048,0.98,96.0,500.0
35355.63157391548,5.044,1.0,98.0,500.0
35356.638226509094,5.048,0.87,96.0,500.0
35357.64248132706,5.048,0.97,98.0,500.0
35358.64983558655,5.052,0.94,95.0,500.0
35359.654059410095,5.052,0.85,88.0,460.0
35360.66098070145,5.048,0.95,97.0,500.0
35361.66753792763,5.048,0.99,89.0,460.0
35362.67167687416,5.048,0.85,101.0,520.0
35363.67929339409,5.048,1.0,94.0,460.0
35364.683661699295,5.052,0.8,99.0,500.0
35365.69043517113,5.052,0.82,82.0,420.0
35366.697049856186,5.048,0.94,99.0,500.0
35367.70178723335,5.052,0.96,80.0,400.0
35368.708691358566,5.048,0.94,97.0,500.0
35369.712898015976,5.052,0.97,96.0,500.0
35370.71978974342,5.052,0.97,96.0,500.0
35371.724429130554,5.056,0.84,82.0,420.0
35372.7314760685,5.044,0.97,99.0,500.0
35373.73778414726,5.052,0.82,83.0,420.0
35374.74257326126,5.048,1.01,96.0,500.0
35375.74933719635,5.048,0.94,96.0,500.0
35376.75341296196,5.052,0.82,83.0,420.0
35377.76088166237,5.052,0.84,85.0,420.0
35378.76758098602,5.048,0.91,91.0,460.0
35379.77198576927,5.056,0.83,83.0,420.0
35380.7786192894,5.048,0.99,98.0,500.0
35381.782853126526,5.048,0.94,98.0,500.0
35382.789550065994,5.048,0.85,86.0,420.0
35383.79435920715,5.056,0.82,82.0,420.0
35384.80165028572,5.048,0.94,95.0,500.0
35385.80804896355,5.056,0.79,83.0,420.0
35386.81234169006,5.056,0.81,82.0,420.0
35387.81963181496,5.048,0.97,94.0,460.0
35388.82427692413,5.052,0.87,87.0,420.0
35389.83056783676,5.052,0.83,84.0,420.0
35390.83535909653,5.048,0.97,97.0,500.0
35391.84236741066,5.052,0.86,87.0,420.0
35392.849148750305,5.052,0.83,82.0,420.0
35393.85290789604,5.048,0.94,98.0,500.0
35394.86046528816,5.052,0.84,83.0,420.0
35395.86404490471,5.052,0.82,82.0,420.0
35396.871057748795,5.044,0.99,97.0,500.0
35397.87875699997,5.052,0.82,83.0,420.0
35398.88278388977,5.052,0.83,80.0,400.0
35399.88950872421,5.048,0.97,100.0,500.0
35400.89359951019,5.056,0.81,82.0,420.0
35401.901055812836,5.048,0.96,97.0,500.0
35402.90554976463,5.048,0.93,95.0,500.0
35403.912454128265,5.056,0.81,82.0,420.0
35404.91866731644,5.052,0.87,94.0,460.0
35405.9230055809,5.048,0.98,95.0,500.0
35406.93016862869,5.052,0.84,82.0,420.0
35407.93500804901,5.044,0.99,99.0,500.0
35408.94151735306,5.048,0.94,98.0,500.0
35409.94893884659,5.048,0.8,96.0,500.0
35410.953216314316,5.044,0.94,98.0,500.0
35411.95950746536,5.048,0.94,93.0,460.0
35412.963800907135,5.052,0.84,83.0,420.0
35413.97109103203,5.048,0.97,95.0,500.0
35414.9758541584,5.048,0.94,97.0,500.0
35415.98230552673,5.048,0.83,85.0,420.0
35416.98939871788,5.048,0.95,98.0,500.0
35417.99349427223,5.052,0.83,82.0,420.0
35419.00052547455,5.052,0.79,84.0,420.0
35420.00516796112,5.048,0.94,95.0,500.0
35421.0115814209,5.048,0.99,82.0,420.0
35422.01634097099,5.056,0.91,84.0,420.0
35423.023233652115,5.044,0.96,95.0,500.0
35424.03011751175,5.056,0.87,79.0,400.0
35425.0344107151,5.052,0.83,87.0,420.0
35426.04182124138,5.048,0.95,96.0,500.0
35427.046000003815,5.052,0.91,84.0,420.0
35428.05225753784,5.048,0.94,94.0,460.0
35429.059165239334,5.044,0.96,99.0,500.0
35430.063610076904,5.052,0.82,84.0,420.0
35431.0713698864,5.052,0.84,81.0,400.0
35432.07552862167,5.044,1.0,95.0,500.0
35433.08235669136,5.048,0.96,94.0,460.0
35434.08608484268,5.052,0.84,83.0,420.0
35435.09329366684,5.048,0.95,99.0,500.0
35436.1005859375,5.052,0.83,83.0,420.0
35437.10521531105,5.052,0.84,84.0,420.0
35438.11127996445,5.048,0.95,93.0,460.0
35439.116319179535,5.056,0.82,85.0,420.0
35440.12261080742,5.056,0.83,82.0,420.0
35441.12762236595,5.048,0.95,94.0,460.0
35442.134482860565,5.056,0.85,84.0,420.0
35443.14150094986,5.052,0.81,84.0,420.0
35444.14522433281,5.048,0.95,95.0,500.0
35445.152366399765,5.056,0.82,79.0,400.0
35446.15693688393,5.052,0.82,85.0,420.0
35447.16334915161,5.048,0.95,93.0,460.0
35448.17085361481,5.052,0.86,83.0,420.0
35449.17465043068,5.056,0.82,79.0,400.0
35450.18225479126,5.048,0.98,97.0,500.0
35451.18659162521,5.052,0.84,83.0,420.0
35452.19337749481,5.052,0.82,83.0,420.0
35453.19748044014,5.048,1.0,99.0,500.0
35454.20477056503,5.052,0.83,83.0,420.0
35455.21160840988,5.052,0.82,97.0,500.0
35456.21529173851,5.048,0.94,95.0,500.0
35457.2227871418,5.052,0.82,83.0,420.0
35458.22717022896,5.052,0.84,95.0,500.0
35459.233615636826,5.044,1.0,97.0,500.0
35460.2386534214,5.048,0.79,84.0,420.0
35461.24559879303,5.044,0.93,103.0,520.0
35462.25252318382,5.044,0.98,99.0,500.0
35463.256422519684,5.052,0.83,82.0,420.0
35464.26363611221,5.048,0.92,95.0,500.0
35465.267632722855,5.048,0.97,87.0,420.0
35466.27516102791,5.056,0.92,84.0,420.0
35467.281366586685,5.048,0.96,97.0,500.0
35468.2861096859,5.044,0.94,98.0,500.0
35469.292674303055,5.052,0.85,86.0,420.0
35470.2975525856,5.048,0.96,99.0,500.0
35471.30439853668,5.052,0.97,85.0,420.0
35472.30842232704,5.052,0.84,83.0,420.0
35473.31557869911,5.048,0.98,95.0,500.0
35474.322566747665,5.048,0.95,86.0,420.0
35475.32785797119,5.052,0.87,82.0,420.0
35476.33414912224,5.044,0.96,94.0,460.0
35477.338441610336,5.052,0.84,83.0,420.0
35478.34573197365,5.052,0.83,85.0,420.0
35479.35202264786,5.048,0.97,97.0,500.0
35480.35731434822,5.056,0.8,83.0,420.0
35481.363605737686,5.052,0.84,84.0,420.0
35482.36889719963,5.048,0.97,97.0,500.0
35483.37518811226,5.052,0.79,84.0,420.0
35484.3804807663,5.052,0.82,83.0,420.0
35485.38677120209,5.044,0.95,96.0,500.0
35486.39278459549,5.052,0.82,87.0,420.0
35487.398362636566,5.052,0.82,84.0,420.0
35488.40465378761,5.048,0.98,98.0,500.0
35489.40894627571,5.052,0.83,86.0,420.0
35490.416236400604,5.052,0.95,98.0,500.0
35491.41953039169,5.044,0.97,98.0,500.0
35492.42781972885,5.052,0.81,80.0,400.0
35493.433111429214,5.052,0.81,83.0,420.0
35494.43940234184,5.048,0.99,94.0,460.0
35495.44569301605,5.048,0.93,93.0,460.0
35496.44998598099,5.056,0.84,86.0,420.0
35497.45727586746,5.048,0.97,100.0,500.0
35498.46356678009,5.052,0.8,83.0,420.0
35499.46785926819,5.056,0.86,83.0,420.0
35500.4741499424,5.048,0.97,95.0,500.0
35501.47844338417,5.056,0.82,83.0,420.0
35502.485733509064,5.052,0.86,84.0,420.0
35503.49102497101,5.048,0.94,97.0,500.0
35504.4973154068,5.052,0.83,82.0,420.0
35505.5036072731,5.052,0.85,85.0,420.0
35506.508898973465,5.048,0.94,95.0,500.0
35507.515189647675,5.052,0.83,85.0,420.0
35508.51948142052,5.052,0.83,92.0,460.0
35509.52677202225,5.044,0.97,94.0,460.0
35510.533063173294,5.052,0.85,85.0,420.0
35511.53735637665,5.048,0.97,97.0,500.0
35512.544646024704,5.048,0.97,97.0,500.0
35513.54993772507,5.052,0.85,92.0,460.0
35514.55622911453,5.048,0.85,100.0,500.0
35515.561521053314,5.048,0.93,95.0,500.0
35516.567811727524,5.052,0.84,84.0,420.0
35517.574102163315,5.048,0.99,93.0,460.0
35518.57839560509,5.048,0.98,91.0,460.0
35519.58568572998,5.052,0.95,80.0,400.0
35520.59097671509,5.044,1.02,94.0,460.0
35521.597267866135,5.048,1.0,95.0,500.0
35522.6025595665,5.052,0.83,82.0,420.0
35523.60885119438,5.048,0.98,97.0,500.0
35524.61514186859,5.048,0.98,84.0,420.0
35525.620433568954,5.052,0.84,83.0,420.0
35526.62672495842,5.048,0.92,94.0,460.0
35527.63101744652,5.048,0.95,96.0,500.0
35528.637308597565,5.048,0.86,80.0,400.0
35529.64459824562,5.044,1.01,97.0,500.0
35530.649889707565,5.056,0.84,83.0,420.0
35531.65618109703,5.052,0.83,81.0,400.0
35532.66147303581,5.052,0.85,84.0,420.0
35533.66776371002,5.048,0.91,95.0,500.0
35534.67105650902,5.052,0.84,84.0,420.0
35535.67834711075,5.048,0.97,98.0,500.0
35536.68563771248,5.048,0.82,84.0,420.0
35537.68992996216,5.052,0.85,83.0,420.0
35538.69622135162,5.052,0.83,85.0,420.0
35539.70151233673,5.048,0.98,96.0,500.0
35540.70780348778,5.052,0.83,86.0,420.0
35541.71409416199,5.048,0.97,97.0,500.0
35542.720385074615,5.044,0.94,97.0,500.0
35543.72567772865,5.056,0.83,82.0,420.0
35544.729969739914,5.052,0.82,82.0,420.0
35545.73725962639,5.048,0.93,97.0,500.0
35546.74355053902,5.048,0.83,82.0,420.0
35547.74884271622,5.052,0.84,84.0,420.0
35548.75513339043,5.048,0.95,100.0,500.0
35549.76042556763,5.052,0.83,84.0,420.0
35550.76671624184,5.048,0.84,84.0,420.0
35551.77300786972,5.052,0.93,101.0,520.0
35552.77829909325,5.044,0.97,98.0,500.0
35553.784590005875,5.048,0.86,99.0,500.0
35554.78988170624,5.048,0.94,96.0,500.0
35555.79617238045,5.056,0.83,84.0,420.0
35556.80146718025,5.052,0.84,83.0,420.0
35557.807755708694,5.048,0.93,94.0,460.0
35558.81304717064,5.048,0.91,86.0,420.0
35559.81933808327,5.048,0.97,100.0,500.0
35560.82562875748,5.048,0.93,96.0,500.0
35561.83092188835,5.056,0.84,94.0,460.0
35562.837211847305,5.048,0.97,96.0,500.0
35563.84250354767,5.048,0.93,81.0,400.0
35564.847796201706,5.052,0.88,84.0,420.0
35565.854086875916,5.048,0.95,97.0,500.0
